Weather_ID,Timestamp,Location,Temperature_C,Rainfall_mm,Wind_Speed_kph,Humidity_pct,Weather_Condition
817871,2023-08-08 04:18:00,Lucknow,37.7,38.7,34.2,61.7,Cloudy
817872,2024-10-16 14:49:00,Jodhpur,44.7,64.8,14,88.1,Rainy
817873,2023-01-27 20:59:00,Delhi,30.7,7.7,12.7,66.8,Clear
817874,2025-02-03 05:07:00,Itanagar,31.7,53.9,26,33.4,Stormy
817875,2024-01-19 18:41:00,Berhampur,22.9,58,6.9,79.8,Stormy
817876,2024-03-07 18:47:00,Gwalior,25,82.6,3.7,39,Cloudy
817877,2023-09-06 15:03:00,Naya Raipur,31.3,11,18.8,85.6,Clear
817878,2023-07-15 13:32:00,Kurukshetra,11.7,16.7,4.7,45,Rainy
817879,2024-12-19 16:14:00,Madurai,20.1,82.3,39.8,61.3,Cloudy
817880,2023-06-06 05:33:00,Bokaro,12.3,68.3,33.9,82.3,Stormy
817881,2023-08-24 11:53:00,Shillong,17.6,39.6,15.9,69.2,Clear
817882,2024-06-06 00:29:00,Itanagar,41.9,58.7,9.2,40.6,Rainy
817883,2023-11-15 08:19:00,Karimnagar,14.1,55.1,34.7,74.5,Clear
817884,2024-05-14 07:21:00,Aligarh,12.9,81.8,9.1,56.2,Clear
817885,2023-03-23 22:56:00,Bhagalpur,23,71.9,19.3,49.3,Cloudy
817886,2023-12-01 14:46:00,Durgapur,35.5,55.2,23.8,57.5,Foggy
817887,2024-08-24 13:52:00,Ghaziabad,40.4,30.2,8.8,75.7,Stormy
817888,2023-09-09 06:05:00,Salem,34.6,84.3,7.8,62.2,Foggy
817889,2025-04-01 20:07:00,Vadodara,32.6,23.3,29.7,38.3,Clear
817890,2023-09-26 20:25:00,Gwalior,24.8,48.8,18.1,83.3,Rainy
817891,2025-03-23 02:32:00,Balasore,38.7,55.4,32.1,68.3,Foggy
817892,2023-01-25 06:00:00,Coimbatore,36.4,20.4,3.1,66.5,Foggy
817893,2023-06-23 14:46:00,Panaji,29,18.7,36.9,79,Clear
817894,2024-12-21 08:50:00,Hubli,22.1,81.1,32.2,75.8,Cloudy
817895,2024-05-13 09:56:00,Karimnagar,20.2,11.3,31.4,38.9,Cloudy
817896,2024-10-23 18:01:00,Gangtok,39.2,88.3,36.4,36.3,Stormy
817897,2025-01-08 16:25:00,Asansol,22.1,90.2,6.4,59.7,Stormy
817898,2023-10-01 20:19:00,Nellore,40.1,5.3,35.6,44.3,Stormy
817899,2024-08-07 18:31:00,Visakhapatnam,31.1,20.7,23.3,32.4,Foggy
817900,2023-12-22 18:43:00,Cuttack,27.2,60.4,1.1,55.8,Stormy
817901,2023-01-24 15:12:00,Pune,36.1,66.2,1.1,91.2,Clear
817902,2023-12-20 12:03:00,Aligarh,42.2,45.9,18,92.8,Clear
817903,2024-07-03 13:44:00,Lucknow,38,27.3,18,90,Rainy
817904,2024-09-30 14:06:00,Vadodara,37.7,77.1,13.8,80.7,Foggy
817905,2024-12-04 10:19:00,Tuticorin,29.1,91.1,4.8,64,Stormy
817906,2024-06-18 21:54:00,Warangal,38.2,1.9,38.5,57.1,Rainy
817907,2024-12-27 20:23:00,Balasore,36.4,71,8.8,48.6,Rainy
817908,2023-05-08 06:32:00,Chandigarh,17.5,92.6,30.4,68.7,Rainy
817909,2023-02-02 05:07:00,Delhi,34.2,62.1,14.7,50.2,Foggy
817910,2024-02-09 13:45:00,Guntur,12.7,92.8,4.8,84.1,Foggy
817911,2023-05-06 05:30:00,Jhansi,36.3,33,31.2,43,Stormy
817912,2024-03-14 09:00:00,Amaravati,39.3,65.4,16.1,74.1,Cloudy
817913,2024-01-21 23:17:00,Hisar,12.6,36.2,5.6,66,Stormy
817914,2024-11-14 07:37:00,Kakinada,34.5,16.1,26.4,75.4,Stormy
817915,2023-11-24 02:36:00,Agra,30.1,7.8,21.5,74,Foggy
817916,2024-02-10 04:36:00,Bokaro,38.1,62.3,9.7,56.3,Rainy
817917,2023-05-24 16:12:00,Bhagalpur,34.5,49.7,18.7,32.1,Foggy
817918,2024-07-22 01:54:00,Amaravati,34.5,92.2,15.7,67.8,Rainy
817919,2024-04-12 21:33:00,Madurai,14.2,34.2,22.2,63.8,Rainy
817920,2024-12-14 12:43:00,Dhanbad,35.6,48.4,36.9,56.3,Stormy
817921,2024-10-02 08:17:00,Nashik,38.7,5.6,14.5,94.4,Foggy
817922,2023-04-27 14:31:00,Hubli,30.8,91.2,9.5,61.1,Foggy
817923,2024-10-11 05:26:00,Vadodara,29.1,1,17.6,59.5,Foggy
817924,2024-09-29 15:52:00,Chandigarh,22.4,57.3,20.5,81.6,Foggy
817925,2024-11-25 22:18:00,Bokaro,23.9,64.7,11.9,63.4,Stormy
817926,2024-08-30 13:29:00,Nanded,18.1,35.1,27.4,36.9,Rainy
817927,2024-06-18 17:10:00,Satna,38.1,90.1,20.1,32,Clear
817928,2024-07-06 22:48:00,Satna,33.1,56.8,29.3,56.6,Cloudy
817929,2023-07-04 23:24:00,Patna,24.3,23,12.7,45.7,Cloudy
817930,2023-05-17 20:21:00,Jhansi,18.4,2.3,14.8,63.7,Stormy
817931,2024-09-22 06:08:00,Kalyan,25.3,55.9,37,59.4,Rainy
817932,2024-01-17 15:15:00,Pune,33.8,4.1,6.6,91.6,Rainy
817933,2023-01-06 18:15:00,Mumbai,32.2,21.2,10.2,85.4,Rainy
817934,2023-02-04 17:13:00,Gaya,43.2,66,15.8,88.4,Stormy
817935,2024-02-17 17:38:00,Guntur,14,33.2,2.8,81.6,Cloudy
817936,2023-09-21 05:06:00,Rajkot,14.1,4.6,10,59.8,Stormy
817937,2024-09-08 18:51:00,Bhagalpur,43.3,13.4,16.6,83.5,Rainy
817938,2023-06-15 18:41:00,Silchar,28.1,1.4,35.9,56.8,Rainy
817939,2023-09-17 05:43:00,Moradabad,26.3,91.4,32.4,91,Clear
817940,2024-02-20 17:59:00,Ujjain,24.7,89.8,10.3,60.6,Rainy
817941,2023-09-16 06:57:00,Asansol,28.3,10.2,26.4,51.8,Stormy
817942,2023-04-09 01:53:00,Kota,39.8,20,29.4,69.4,Rainy
817943,2024-11-12 04:19:00,Panaji,13,59.8,36.3,66.2,Stormy
817944,2023-10-22 08:07:00,Jaipur,23.5,29.4,5.2,36.8,Stormy
817945,2023-12-13 10:35:00,Tirupati,16.1,42.5,34.1,35.8,Cloudy
817946,2023-10-25 21:44:00,Madurai,14.1,25,12.5,83.5,Cloudy
817947,2023-04-10 15:31:00,Jhansi,29.4,81.8,31.3,78.5,Stormy
817948,2023-12-15 03:15:00,Kolkata,14.8,33.7,9.1,69.7,Clear
817949,2023-06-06 08:36:00,Srinagar,37.1,31.1,6.5,50.9,Rainy
817950,2023-08-22 13:27:00,Madurai,30.8,13.3,5.5,58.3,Foggy
817951,2023-09-13 04:34:00,Darbhanga,40.4,30.3,21.3,85.2,Stormy
817952,2024-11-06 13:57:00,Imphal,40.3,77.6,24.9,36.1,Foggy
817953,2023-10-18 04:07:00,Chennai,36.6,31.8,33.9,85.9,Stormy
817954,2023-04-30 08:57:00,Kalyan,27.6,80,33.9,67.4,Stormy
817955,2023-03-19 17:44:00,Dharwad,14.7,20.4,26.2,30.6,Foggy
817956,2024-10-27 13:48:00,Kohima,25.7,88.9,10.1,66.3,Cloudy
817957,2023-04-03 17:02:00,Tiruchirappalli,44.9,52.1,22.2,77.3,Rainy
817958,2025-01-31 02:50:00,Tirunelveli,15.4,59.8,38.8,73.7,Rainy
817959,2023-12-15 05:05:00,Asansol,31.4,29,18.5,64.4,Foggy
817960,2023-12-25 00:40:00,Gwalior,42.8,90.1,19.2,59.7,Foggy
817961,2024-04-13 03:35:00,Ajmer,36.3,15,31.5,91.3,Rainy
817962,2024-11-02 02:30:00,Hubli,36,71.3,34.2,90.6,Clear
817963,2024-08-22 02:49:00,Ajmer,38.6,9.4,3.3,94.8,Cloudy
817964,2023-05-04 02:29:00,Madurai,30.4,46.7,5.3,30.4,Clear
817965,2024-04-24 03:09:00,Patna,33.2,54,14.8,94.7,Rainy
817966,2024-06-27 06:51:00,Bareilly,29.4,12.2,6,76.7,Foggy
817967,2023-02-14 04:39:00,Aizawl,11.3,87.2,15.9,64.2,Cloudy
817968,2024-08-21 20:02:00,Surat,32.7,88.2,11.6,53.7,Clear
817969,2024-01-20 09:16:00,Nanded,14.7,64.7,31.5,71.3,Clear
817970,2024-07-05 15:17:00,Balasore,17.1,32.3,35.6,62.4,Foggy
817971,2025-03-01 09:42:00,Amaravati,29.6,59.4,7.4,91,Stormy
817972,2024-06-14 19:31:00,Hyderabad,31.4,53.2,19.8,42.4,Cloudy
817973,2023-09-24 03:58:00,Ludhiana,11.8,92.4,5.9,74.5,Stormy
817974,2024-05-21 01:42:00,Jodhpur,15.3,47.8,31.4,83,Stormy
817975,2024-07-22 23:36:00,Nellore,26.4,12.2,3.7,79.3,Rainy
817976,2024-03-13 09:15:00,Allahabad,11.4,14.3,25.8,47.3,Stormy
817977,2023-09-21 02:23:00,Delhi,26.7,6.7,10.5,91.7,Stormy
817978,2024-02-07 17:25:00,Pune,42,59.9,1.9,64,Rainy
817979,2023-10-09 13:01:00,Nashik,34.9,32.9,6.8,43.5,Foggy
817980,2025-02-07 12:46:00,Chandigarh,37.3,13,39.7,61.3,Foggy
817981,2025-03-21 01:18:00,Agra,22.1,19.2,26,60.6,Clear
817982,2023-11-16 16:25:00,Nellore,13.6,53.7,21.3,94.7,Stormy
817983,2024-05-15 14:26:00,Aizawl,22.8,25.7,8.2,60.6,Stormy
817984,2023-06-17 20:40:00,Amritsar,20,32.8,9.8,40.5,Rainy
817985,2023-04-21 10:57:00,Karnal,36.3,92.5,3,49.1,Stormy
817986,2025-01-21 02:26:00,Tirunelveli,31.2,11.1,19.1,76.4,Cloudy
817987,2024-06-12 17:00:00,Berhampur,17.4,11.8,37.3,54.4,Clear
817988,2024-10-21 21:48:00,Thrissur,12.8,8.2,1.5,32.1,Clear
817989,2025-02-27 08:11:00,Jodhpur,32.9,14.2,33.7,68.2,Clear
817990,2024-05-01 12:58:00,Bareilly,23.4,18.5,17.3,63.6,Foggy
817991,2024-03-02 18:25:00,Surat,21.3,22.7,19.2,94.8,Cloudy
817992,2025-03-10 03:53:00,Agra,13.8,86.6,3.3,58.3,Stormy
817993,2023-03-19 23:14:00,Raipur,39,34.9,28,53.7,Rainy
817994,2024-01-27 16:34:00,Moradabad,29.5,83.5,3,38.4,Clear
817995,2024-07-29 08:47:00,Guntur,44.9,72.4,16,60.4,Rainy
817996,2023-01-31 20:55:00,Gaya,41.1,99.1,23.4,77.9,Stormy
817997,2025-01-14 15:58:00,Kollam,42,74.5,32.4,83,Foggy
817998,2023-09-19 01:52:00,Faridabad,10.3,82.7,8.9,72.4,Cloudy
817999,2023-04-05 18:07:00,Ghaziabad,42.3,5.9,12.4,69.5,Foggy
818000,2023-02-25 17:25:00,Pune,38.3,5.8,7.9,69.8,Clear
818001,2023-04-17 19:42:00,Porbandar,33.3,44.1,18.5,78.2,Cloudy
818002,2023-01-04 15:33:00,Kolkata,20,47.3,4,39.6,Cloudy
818003,2023-07-05 02:56:00,Pimpri-Chinchwad,24.1,82.6,27,31.7,Foggy
818004,2023-08-05 12:43:00,Bilaspur,30.9,53.3,8.8,93.3,Clear
818005,2024-03-19 23:36:00,Karimnagar,28.8,15.5,10,63.3,Foggy
818006,2023-05-21 10:19:00,Thrissur,44,34.2,15.1,64.2,Foggy
818007,2023-10-12 10:16:00,Belgaum,14.5,10.5,25.4,65.7,Clear
818008,2023-02-04 06:35:00,Kollam,14.6,44.8,10.4,48.6,Stormy
818009,2023-06-07 10:03:00,Gangtok,31.7,82.8,11.8,48.1,Foggy
818010,2024-06-14 15:44:00,Hubli,14.2,75.3,2.8,61,Foggy
818011,2025-04-06 22:24:00,Nellore,23.4,29.5,28.8,75,Foggy
818012,2023-11-12 09:47:00,Navi Mumbai,37.7,84.2,5.7,88.4,Rainy
818013,2024-03-03 07:30:00,Kakinada,35.9,47.4,20.5,66.1,Clear
818014,2025-04-10 18:30:00,Salem,41,78.8,8.1,55.2,Cloudy
818015,2023-05-18 17:41:00,Darbhanga,14.6,36.2,32.2,91.2,Foggy
818016,2023-08-23 11:08:00,Karimnagar,22,63.2,20.6,87.6,Stormy
818017,2025-02-19 14:54:00,Darbhanga,41,79.1,32.5,42,Cloudy
818018,2023-06-27 04:24:00,Jamshedpur,27.8,31.2,38.8,48.5,Foggy
818019,2025-02-07 20:06:00,Aligarh,13.8,29.8,26.6,37.1,Clear
818020,2023-04-18 03:27:00,Aizawl,13,6.9,10.8,50.7,Clear
818021,2023-07-05 20:52:00,Porbandar,29.5,81.7,35.7,44.6,Cloudy
818022,2023-04-05 12:23:00,Salem,20.6,73.2,17.5,42.7,Foggy
818023,2024-10-10 01:47:00,Dharwad,43.2,81.7,18.9,77.6,Foggy
818024,2023-12-06 05:19:00,Porbandar,40.5,85.8,17.2,50.8,Cloudy
818025,2023-08-31 07:16:00,Silchar,39.4,28,17.3,34.6,Foggy
818026,2023-12-16 00:24:00,Bokaro,29.4,87.3,18,68.3,Stormy
818027,2024-10-10 20:34:00,Bengaluru,30.1,81.1,4.3,92,Rainy
818028,2024-11-30 01:03:00,Cuttack,18.6,33.6,21.9,94.1,Stormy
818029,2024-06-10 10:07:00,Mysuru,19.2,15.2,5.7,37,Stormy
818030,2025-01-26 02:32:00,Bokaro,15.6,15.5,6.3,68.8,Rainy
818031,2023-04-18 16:23:00,Lucknow,42,80.9,19.2,66.3,Cloudy
818032,2024-11-04 20:30:00,Vizhinjam,30.6,25.5,1.2,55,Rainy
818033,2023-06-21 08:17:00,Ludhiana,39.7,71.5,1.8,53.6,Cloudy
818034,2023-01-25 03:58:00,Dhanbad,36.3,5.8,5.1,40.3,Clear
818035,2023-03-14 00:51:00,Dhanbad,12,74.4,25.8,32.2,Rainy
818036,2025-04-04 13:15:00,Allahabad,35.6,34.3,22.5,82.4,Foggy
818037,2025-03-04 09:11:00,Visakhapatnam,31.4,60.2,31.4,89.6,Clear
818038,2025-03-21 01:23:00,Aizawl,38.2,36.7,23.6,58.4,Rainy
818039,2023-10-22 07:24:00,Chandigarh,42.9,15.4,9.6,43.1,Foggy
818040,2024-08-05 21:14:00,Nellore,39,18,11,36.9,Cloudy
818041,2024-04-20 06:09:00,Guntur,20,62.4,26.1,34.6,Stormy
818042,2023-07-13 12:17:00,Durgapur,31.1,36.5,25.9,73.7,Rainy
818043,2025-02-17 06:12:00,Dhanbad,35.5,61.1,32.2,58.1,Stormy
818044,2023-03-20 14:11:00,Nanded,27.1,76.6,10.3,33.1,Foggy
818045,2023-11-01 11:21:00,Kakinada,37.8,5,7.2,40,Cloudy
818046,2023-08-05 21:42:00,Ahmedabad,21.5,18.5,5.7,63.1,Cloudy
818047,2023-05-27 20:42:00,Kakinada,34.3,98,36.7,57.8,Foggy
818048,2024-09-03 18:24:00,Bokaro,33.1,71.8,16.1,39.8,Foggy
818049,2023-10-27 20:06:00,Dharwad,30.1,41.3,31.6,38.4,Cloudy
818050,2024-04-05 13:01:00,Hosur,11.9,71.6,18.5,38,Rainy
818051,2023-08-20 08:30:00,Asansol,26.5,3.9,4.4,50,Cloudy
818052,2024-12-14 00:48:00,Berhampur,29.2,8.9,26.8,51.8,Rainy
818053,2023-01-05 19:18:00,Tirupati,37,15.9,39.7,31.2,Cloudy
818054,2024-06-30 09:28:00,Durgapur,35.4,88.3,0,89.8,Stormy
818055,2024-08-27 15:55:00,Saharanpur,16,74,30.1,52.2,Stormy
818056,2023-10-09 00:35:00,Naya Raipur,18.7,54,0.7,53.7,Clear
818057,2023-02-07 16:18:00,Berhampur,44.7,77.6,16.6,42.8,Clear
818058,2023-06-14 20:59:00,Gandhinagar,17.1,58.9,5.5,42.3,Cloudy
818059,2023-12-07 15:49:00,Bengaluru,25.2,52.6,33.7,74.7,Foggy
818060,2024-08-30 21:36:00,Aurangabad,22.8,61,8.2,82.8,Clear
818061,2024-11-04 12:16:00,Howrah,32.1,0.2,14.6,44.3,Cloudy
818062,2024-08-07 01:45:00,Gandhinagar,24.6,96.9,33.1,75.3,Rainy
818063,2024-11-27 06:25:00,Ujjain,41.5,91.2,8.8,61.1,Cloudy
818064,2023-07-08 07:34:00,Dharwad,14.2,20.1,21.5,31.3,Rainy
818065,2024-06-28 00:59:00,Tirunelveli,29.7,94.1,29.2,75.4,Clear
818066,2023-04-01 16:34:00,Tiruchirappalli,38.9,12.1,4.9,93.4,Rainy
818067,2023-01-25 03:25:00,Saharanpur,20.8,14.7,22.9,34.3,Cloudy
818068,2023-09-24 21:23:00,Bilaspur,29.9,75,15.6,58.1,Clear
818069,2025-01-15 06:48:00,Anantapur,11.1,64.2,25.6,31.9,Foggy
818070,2024-07-18 01:49:00,Tuticorin,28.6,54.7,23.6,66.2,Rainy
818071,2024-08-11 01:26:00,Asansol,17,76.6,10,39.6,Cloudy
818072,2023-08-25 01:17:00,Asansol,37.6,73.7,29.2,67.5,Stormy
818073,2023-10-30 05:24:00,Gwalior,15.4,7.7,35.9,40.2,Stormy
818074,2023-06-22 15:06:00,Hubli,43.5,85.3,5.3,46.1,Foggy
818075,2025-02-04 23:09:00,Aizawl,13.1,84.1,23.4,46.5,Rainy
818076,2023-10-02 12:11:00,Tirunelveli,13.7,52.9,1.8,50.6,Cloudy
818077,2025-02-06 06:36:00,Solapur,36.4,0.4,35.7,80.7,Stormy
818078,2025-02-01 03:08:00,Anantapur,32.6,48.5,31.7,73.3,Rainy
818079,2024-01-20 04:31:00,Bengaluru,32.9,51.7,38,80.8,Cloudy
818080,2023-11-08 17:00:00,Imphal,28.5,77.9,24.9,78,Clear
818081,2023-07-27 15:24:00,Amaravati,44.4,20.5,18.6,83.8,Clear
818082,2024-05-11 07:53:00,Visakhapatnam,13.1,26.8,11.3,71,Cloudy
818083,2023-09-02 23:35:00,Kurukshetra,24.5,16.3,38.3,41.8,Rainy
818084,2025-03-17 05:41:00,Solapur,27.2,4.2,2.9,80.5,Clear
818085,2023-07-09 02:27:00,Gandhinagar,14.1,19,13.9,54.8,Clear
818086,2024-03-13 20:40:00,Varanasi,38.4,76.2,9.8,76.3,Clear
818087,2024-05-22 17:33:00,Karimnagar,43.1,13.4,32.4,65.9,Rainy
818088,2024-10-12 16:34:00,Bilaspur,34.4,44.5,29.3,39.3,Cloudy
818089,2024-05-21 19:52:00,Hubli,17.3,62.9,38.5,58.1,Clear
818090,2024-12-04 09:38:00,Rourkela,31.8,10,2,67.7,Foggy
818091,2023-08-08 22:45:00,Pune,31.6,2.9,27,48.7,Stormy
818092,2023-11-13 11:18:00,Pune,29.9,53.4,2.9,83.8,Clear
818093,2023-06-09 11:17:00,Shimla,21.5,2.1,6.9,94.3,Cloudy
818094,2025-02-12 18:47:00,Kota,15.6,45.5,22.5,87.4,Clear
818095,2023-11-24 20:07:00,Thane,20.5,25.9,6.2,64.2,Clear
818096,2024-06-22 13:43:00,Durgapur,22,60.1,1.8,81,Stormy
818097,2023-02-09 04:00:00,Gangtok,29.6,46.2,14.4,73.4,Foggy
818098,2023-09-22 18:53:00,Noida,31.3,74.6,3.7,80.8,Foggy
818099,2025-02-25 10:09:00,Ghaziabad,23.6,58.2,8.7,62.2,Rainy
818100,2024-09-13 10:33:00,Balasore,32.6,38.3,9.8,86.3,Foggy
818101,2023-01-01 08:34:00,Shillong,19.1,2.6,7.5,60.1,Stormy
818102,2024-04-27 18:24:00,Karnal,37,2.6,33.4,54.8,Clear
818103,2023-07-21 03:51:00,Howrah,12.8,42.9,5.6,61.1,Stormy
818104,2023-10-02 18:18:00,Itanagar,23,37,25,89,Rainy
818105,2024-09-10 08:43:00,Rourkela,39.2,80,12.9,47.3,Clear
818106,2023-02-05 11:17:00,Vadodara,35.3,89.9,9.2,92.3,Clear
818107,2023-07-21 17:31:00,Paradip,21.9,45,7,60.5,Clear
818108,2023-08-21 09:22:00,Ajmer,12.7,66.5,34,31.7,Cloudy
818109,2023-09-08 09:05:00,Warangal,22.5,11.9,33.4,52.6,Foggy
818110,2024-12-27 15:43:00,Kohima,22.3,99.2,32.1,58.2,Stormy
818111,2023-03-11 21:43:00,Chennai,15.2,22.2,36,38.8,Rainy
818112,2023-06-12 16:12:00,Ludhiana,14.1,99.3,5.8,53.7,Foggy
818113,2024-05-30 16:35:00,Itanagar,15.7,36.5,2.8,71.7,Clear
818114,2024-11-26 05:52:00,Kalyan,41.6,61.4,13.9,46,Foggy
818115,2023-05-25 10:44:00,Panipat,19.2,94.6,7.4,65.5,Foggy
818116,2023-08-25 08:39:00,Bhopal,19.3,84.6,29.6,41.6,Stormy
818117,2024-04-05 03:57:00,Jaipur,11.2,3,5.1,88.7,Stormy
818118,2024-06-28 10:06:00,Pimpri-Chinchwad,18.9,39.2,3,72.7,Rainy
818119,2023-06-15 09:13:00,Hubli,43.5,36.4,11.3,45.1,Stormy
818120,2023-04-29 01:50:00,Hubli,41.3,22.1,22.9,39.1,Cloudy
818121,2025-02-17 04:45:00,Shillong,41.4,81.7,22.2,93.6,Stormy
818122,2023-09-13 06:16:00,Guwahati,37.7,64,12.4,66,Foggy
818123,2024-05-01 21:18:00,Imphal,23.5,15.8,10.2,55,Rainy
818124,2023-04-09 02:59:00,Cuttack,17.5,67.1,11,60.9,Rainy
818125,2024-09-26 23:34:00,Bhagalpur,34.3,0.1,2.6,30.3,Clear
818126,2023-01-09 05:21:00,Rajkot,22.1,94.5,39.5,82.3,Clear
818127,2023-04-15 17:59:00,Siliguri,35.6,90,39.2,60.2,Rainy
818128,2025-01-03 03:15:00,Silchar,21.8,22.3,15.9,64.8,Stormy
818129,2024-12-05 07:56:00,Pune,33.4,60.4,2.9,53.3,Foggy
818130,2025-01-04 23:28:00,Dhanbad,24.4,50.7,20.3,83,Stormy
818131,2023-11-14 11:46:00,Kakinada,38.9,34.3,20.5,92.7,Stormy
818132,2024-03-11 18:12:00,Karimnagar,20.3,52,36.4,42.8,Stormy
818133,2024-04-20 22:14:00,Ghaziabad,31,44.7,34.2,40.2,Foggy
818134,2024-07-28 23:04:00,Vadodara,40.3,26,30,41.9,Rainy
818135,2024-04-10 17:38:00,Jaipur,31,98.6,6.8,38.4,Foggy
818136,2023-12-02 05:02:00,Visakhapatnam,10.3,96.7,17.7,38.4,Clear
818137,2024-07-21 15:33:00,Rohtak,42.9,42.7,22.1,82.2,Foggy
818138,2024-10-03 06:48:00,Bareilly,19.6,99.1,12.6,62.5,Stormy
818139,2023-10-12 18:10:00,Tuticorin,36.1,13.4,16,55.1,Foggy
818140,2023-05-25 16:56:00,Thane,17.8,69.8,5.7,87.8,Stormy
818141,2024-10-31 03:20:00,Rourkela,21.9,92.3,2.1,63.9,Stormy
818142,2025-04-03 08:23:00,Vasai,28.8,73.4,19.7,76.3,Stormy
818143,2024-08-14 21:14:00,Porbandar,12.5,7.9,10.2,41.6,Cloudy
818144,2023-03-04 12:29:00,Raipur,14.7,10.5,11.6,84.6,Clear
818145,2024-12-20 11:56:00,Kollam,36.5,81.2,33,90.8,Stormy
818146,2023-12-07 20:22:00,Kochi,25.3,75.5,33.3,49,Foggy
818147,2023-07-24 05:36:00,Kota,28.1,68.9,34.3,34,Clear
818148,2023-09-27 12:35:00,Hisar,34.9,18,29.8,33.2,Stormy
818149,2025-01-27 07:35:00,Visakhapatnam,30,99.3,11,71.7,Foggy
818150,2025-02-05 23:18:00,Srinagar,13.7,28.4,28.5,65.3,Clear
818151,2023-03-30 15:01:00,Durgapur,26.8,66.1,38.5,83.4,Foggy
818152,2025-01-11 03:40:00,Bareilly,31.9,18.9,6.2,82.2,Cloudy
818153,2023-01-09 13:17:00,Aligarh,35.7,30.6,24.6,52.8,Cloudy
818154,2023-04-29 23:05:00,Warangal,16.4,15.3,12.5,62.1,Rainy
818155,2023-02-28 23:19:00,Paradip,20.4,3.7,30.7,75.9,Foggy
818156,2024-09-23 22:41:00,Asansol,10.8,90.3,36.8,84.8,Rainy
818157,2024-11-16 18:58:00,Ranchi,18.6,12.2,30.7,53.2,Clear
818158,2024-04-25 21:36:00,Guwahati,22.1,50.5,36.3,49.2,Foggy
818159,2024-10-18 05:53:00,Karimnagar,36.2,51.4,12.7,86.6,Cloudy
818160,2024-09-23 10:43:00,Jamshedpur,38.5,59.1,8.9,44.5,Stormy
818161,2023-02-20 22:05:00,Bilaspur,31.1,77.1,28.8,70.3,Clear
818162,2024-04-03 13:07:00,Allahabad,16.2,48.6,3.8,39.1,Foggy
818163,2025-03-20 13:17:00,Itanagar,15.2,85.2,30.3,57.1,Clear
818164,2023-11-17 16:12:00,Aizawl,11.6,9.9,38.5,79.1,Clear
818165,2023-03-12 02:49:00,Aizawl,16.1,58.6,31,48.9,Foggy
818166,2023-04-19 10:25:00,Balasore,25.5,95.8,16.2,70.8,Rainy
818167,2024-08-26 04:48:00,Rourkela,15.5,70.8,31.8,76.3,Cloudy
818168,2024-06-01 09:50:00,Nagpur,38.6,43.4,22.5,43.8,Rainy
818169,2023-11-12 22:42:00,Chandigarh,20.1,74.7,17.4,62.5,Foggy
818170,2024-11-06 02:10:00,Jamshedpur,21.3,91.4,30.4,49.5,Clear
818171,2023-01-08 03:09:00,Dharwad,40.3,13.3,18.1,71.2,Stormy
818172,2023-04-25 10:42:00,Ujjain,38.9,18.1,9.8,37,Clear
818173,2024-04-08 15:48:00,Itanagar,34.3,36.8,24.9,85.7,Cloudy
818174,2024-03-06 18:40:00,Darbhanga,38.3,51.5,10.2,76.4,Foggy
818175,2024-01-26 05:54:00,Ludhiana,11.7,24.4,15.8,60.8,Rainy
818176,2023-02-19 10:46:00,Gaya,35,28.3,33.4,66.2,Rainy
818177,2023-06-25 08:01:00,Lucknow,28.3,33.9,39.6,43,Cloudy
818178,2023-11-21 17:31:00,Warangal,41.2,7.1,3.2,85.3,Foggy
818179,2023-04-08 16:17:00,Bhopal,15,14.9,1.1,59.7,Foggy
818180,2024-10-19 10:55:00,Dehradun,18.1,11.3,16.8,58.4,Rainy
818181,2023-04-09 05:01:00,Ajmer,44.3,6.1,8,38.2,Foggy
818182,2024-02-13 05:36:00,Itanagar,33.3,14.6,29.9,39.7,Stormy
818183,2024-06-24 13:46:00,Hyderabad,34.1,78.3,27.7,31.1,Stormy
818184,2024-07-12 13:26:00,Vasai,31.6,8.7,9.9,84.5,Cloudy
818185,2025-01-19 09:36:00,Berhampur,28.9,18,2.9,64.7,Foggy
818186,2024-03-10 15:57:00,Ghaziabad,22.3,1.9,20.2,37,Stormy
818187,2023-06-25 22:55:00,Howrah,33.1,59.8,2.2,81.5,Rainy
818188,2025-02-23 15:48:00,Kota,12.8,87.5,23.7,64.9,Foggy
818189,2023-07-29 19:09:00,Berhampur,27.7,56.4,34.5,55.2,Foggy
818190,2023-12-04 19:15:00,Kakinada,21.1,8.5,36.7,86.7,Cloudy
818191,2023-10-28 09:25:00,Kota,27.3,5,7.8,32.7,Stormy
818192,2023-08-29 01:26:00,Dehradun,27.5,2.8,2.8,77.6,Clear
818193,2025-01-06 01:40:00,Belgaum,40.8,25.4,7,83.7,Cloudy
818194,2025-01-26 12:12:00,Aizawl,20.9,3.9,36.9,54.1,Cloudy
818195,2024-11-01 03:51:00,Satna,16.5,93.1,12,63.3,Cloudy
818196,2023-11-07 11:08:00,Guwahati,44,5.2,38.9,81.8,Clear
818197,2024-01-03 01:09:00,Bareilly,42.6,11.4,25.5,82.8,Foggy
818198,2024-11-24 14:19:00,Shimla,33.9,58.5,2.9,50.3,Cloudy
818199,2024-01-04 23:25:00,Aligarh,17.1,87.3,3.4,76.1,Rainy
818200,2023-02-05 05:00:00,Hisar,35.8,58,26.3,78,Clear
818201,2024-05-31 23:09:00,Ghaziabad,14.1,58,23.5,46.9,Cloudy
