Station_ID,Location,Capacity_kW,Installation_Date,Power_Level
28112,Bhagalpur,22,2022-12-16,Level 1
28113,Bhopal,200,2023-06-17,DC Fast
28114,Pune,100,2023-11-24,Level 2
28115,Gaya,7.2,2021-04-25,Level 1
28116,Silchar,11,2020-12-12,Level 1
28117,Nashik,43,2021-08-05,Level 2
28118,Gaya,75,2022-08-28,Level 2
28119,Delhi,60,2022-05-14,Level 2
28120,Ranchi,200,2019-01-08,DC Fast
28121,Siliguri,200,2022-06-04,DC Fast
28122,Mangalore,30,2022-08-05,Level 2
28123,Naya Raipur,150,2023-10-17,DC Fast
28124,Tiruchirappalli,22,2019-12-03,Level 1
28125,Imphal,30,2022-02-22,Level 2
28126,Srinagar,150,2019-09-12,DC Fast
28127,Panaji,120,2023-09-26,DC Fast
28128,Muzaffarpur,100,2022-08-25,Level 2
28129,Cuttack,50,2022-12-19,Level 2
28130,Warangal,11,2020-05-20,Level 1
28131,Panaji,300,2021-03-12,DC Fast
28132,Guwahati,120,2022-08-27,DC Fast
28133,Moradabad,3.3,2020-08-16,Level 1
28134,Jhansi,120,2020-02-23,DC Fast
28135,Bhopal,150,2019-09-02,DC Fast
28136,Faridabad,7.2,2023-10-21,Level 1
28137,Paradip,120,2020-09-25,DC Fast
28138,Bokaro,200,2019-07-27,DC Fast
28139,Vasai,75,2019-05-14,Level 2
28140,Guntur,150,2022-03-19,DC Fast
28141,Balasore,43,2019-01-31,Level 2
28142,Faridabad,200,2021-07-13,DC Fast
28143,Berhampur,150,2021-06-06,DC Fast
28144,Satna,75,2021-07-13,Level 2
28145,Silchar,7.2,2023-02-08,Level 1
28146,Bhopal,100,2023-05-14,Level 2
28147,Porbandar,200,2021-12-30,DC Fast
28148,Guwahati,250,2020-02-07,DC Fast
28149,Coimbatore,100,2022-07-15,Level 2
28150,Warangal,7.2,2019-12-15,Level 1
28151,Ludhiana,90,2024-08-11,Level 2
28152,Itanagar,100,2021-09-26,Level 2
28153,Bhopal,120,2020-06-03,DC Fast
28154,Shimla,50,2023-12-11,Level 2
28155,Imphal,43,2021-10-31,Level 2
28156,Saharanpur,90,2024-09-24,Level 2
28157,Vasai,22,2019-04-17,Level 1
28158,Aligarh,75,2020-09-16,Level 2
28159,Kolkata,75,2019-05-05,Level 2
28160,Madurai,22,2022-01-17,Level 1
28161,Ujjain,22,2022-06-10,Level 1
28162,Amaravati,11,2022-06-07,Level 1
28163,Asansol,3.3,2019-01-04,Level 1
28164,Noida,50,2020-04-13,Level 2
28165,Chennai,180,2019-12-11,DC Fast
28166,Gandhinagar,300,2021-01-25,DC Fast
28167,Pune,250,2020-03-01,DC Fast
28168,Madurai,90,2019-01-23,Level 2
28169,Rohtak,11,2022-05-24,Level 1
28170,Visakhapatnam,90,2021-03-07,Level 2
28171,Varanasi,30,2023-07-10,Level 2
28172,Dhanbad,200,2022-07-14,DC Fast
28173,Ujjain,100,2022-10-11,Level 2
28174,Delhi,150,2023-02-27,DC Fast
28175,Panaji,100,2020-08-01,Level 2
28176,Aligarh,300,2019-02-08,DC Fast
28177,Balasore,75,2022-08-18,Level 2
28178,Chandigarh,3.3,2023-12-16,Level 1
28179,Kolkata,150,2024-01-08,DC Fast
28180,Rajkot,30,2024-07-28,Level 2
28181,Dharwad,150,2021-12-05,DC Fast
28182,Vadodara,11,2019-04-20,Level 1
28183,Vizhinjam,300,2019-11-26,DC Fast
28184,Siliguri,43,2019-05-06,Level 2
28185,Asansol,50,2023-03-05,Level 2
28186,Mangalore,150,2020-08-10,DC Fast
28187,Ajmer,43,2019-09-26,Level 2
28188,Panipat,3.3,2022-03-16,Level 1
28189,Allahabad,43,2020-07-09,Level 2
28190,Faridabad,180,2024-09-23,DC Fast
28191,Shillong,150,2022-10-04,DC Fast
28192,Aurangabad,120,2022-08-21,DC Fast
28193,Jabalpur,30,2022-06-25,Level 2
28194,Mangalore,150,2019-05-24,DC Fast
28195,Patna,50,2021-07-06,Level 2
28196,Belgaum,90,2022-02-08,Level 2
28197,Dehradun,50,2020-06-22,Level 2
28198,Chandigarh,30,2022-05-12,Level 2
28199,Saharanpur,75,2019-12-19,Level 2
28200,Jabalpur,150,2020-10-01,DC Fast
28201,Aurangabad,300,2021-04-28,DC Fast
28202,Ghaziabad,60,2022-08-29,Level 2
28203,Jhansi,75,2021-04-26,Level 2
28204,Shillong,150,2022-07-29,DC Fast
28205,Gwalior,180,2020-11-17,DC Fast
28206,Vijayawada,3.3,2024-01-29,Level 1
28207,Shillong,3.3,2021-01-24,Level 1
28208,Imphal,60,2024-03-27,Level 2
28209,Jamshedpur,150,2021-11-13,DC Fast
28210,Solapur,120,2020-04-01,DC Fast
28211,Karnal,7.2,2020-01-07,Level 1
28212,Nashik,180,2020-04-27,DC Fast
28213,Kurukshetra,22,2019-05-01,Level 1
28214,Jodhpur,22,2021-02-21,Level 1
28215,Tiruchirappalli,50,2019-04-01,Level 2
28216,Thane,200,2023-04-26,DC Fast
28217,Aligarh,30,2020-10-09,Level 2
28218,Aizawl,300,2019-01-26,DC Fast
28219,Asansol,300,2019-07-04,DC Fast
28220,Aizawl,43,2024-03-31,Level 2
28221,Bhagalpur,43,2021-02-26,Level 2
28222,Srinagar,43,2023-05-13,Level 2
28223,Howrah,43,2022-08-17,Level 2
28224,Madurai,250,2023-11-03,DC Fast
28225,Thane,11,2021-03-05,Level 1
28226,Tuticorin,50,2022-09-17,Level 2
28227,Rohtak,22,2023-10-02,Level 1
28228,Meerut,3.3,2023-07-04,Level 1
28229,Mangalore,22,2021-11-19,Level 1
28230,Saharanpur,100,2020-12-16,Level 2
28231,Amritsar,150,2020-09-26,DC Fast
28232,Kalyan,75,2021-05-25,Level 2
28233,Ujjain,11,2023-10-19,Level 1
28234,Jabalpur,75,2021-10-18,Level 2
28235,Kalyan,180,2023-06-06,DC Fast
28236,Hisar,3.3,2020-12-07,Level 1
28237,Naya Raipur,3.3,2021-06-15,Level 1
28238,Satna,7.2,2019-12-21,Level 1
28239,Surat,75,2019-01-26,Level 2
28240,Kota,11,2019-12-27,Level 1
28241,Shimla,60,2023-12-08,Level 2
28242,Coimbatore,22,2022-08-29,Level 1
28243,Bhopal,22,2023-07-18,Level 1
28244,Karimnagar,7.2,2019-02-17,Level 1
28245,Jhansi,180,2024-07-20,DC Fast
28246,Porbandar,3.3,2020-04-12,Level 1
28247,Amaravati,150,2024-02-03,DC Fast
28248,Bilaspur,3.3,2020-11-09,Level 1
28249,Belgaum,11,2023-11-26,Level 1
28250,Howrah,200,2021-01-17,DC Fast
28251,Meerut,30,2021-03-18,Level 2
28252,Gandhinagar,3.3,2023-06-05,Level 1
28253,Kollam,3.3,2023-07-23,Level 1
28254,Rourkela,250,2021-04-12,DC Fast
28255,Nanded,3.3,2021-09-03,Level 1
28256,Mangalore,120,2022-02-25,DC Fast
28257,Bhopal,3.3,2021-05-02,Level 1
28258,Jabalpur,11,2023-11-28,Level 1
28259,Chennai,60,2020-08-05,Level 2
28260,Kohima,200,2019-08-05,DC Fast
28261,Aligarh,75,2020-05-17,Level 2
28262,Cuttack,11,2020-05-18,Level 1
28263,Madurai,150,2024-04-15,DC Fast
28264,Vijayawada,150,2023-03-18,DC Fast
28265,Bilaspur,11,2021-05-28,Level 1
28266,Jamshedpur,30,2023-05-31,Level 2
28267,Kota,43,2023-11-04,Level 2
28268,Ajmer,22,2023-09-10,Level 1
28269,Moradabad,180,2020-06-09,DC Fast
28270,Noida,3.3,2020-06-27,Level 1
28271,Srinagar,60,2022-03-27,Level 2
28272,Hosur,22,2024-01-12,Level 1
28273,Kolkata,43,2019-09-05,Level 2
28274,Darbhanga,75,2019-10-16,Level 2
28275,Coimbatore,11,2020-06-28,Level 1
28276,Balasore,200,2020-12-01,DC Fast
28277,Amaravati,75,2024-05-16,Level 2
28278,Thane,22,2019-12-18,Level 1
28279,Thrissur,11,2020-06-22,Level 1
28280,Tirupati,11,2023-08-02,Level 1
28281,Nanded,50,2022-08-23,Level 2
28282,Nanded,7.2,2021-05-03,Level 1
28283,Bhopal,22,2019-10-12,Level 1
28284,Pimpri-Chinchwad,100,2020-01-07,Level 2
28285,Aligarh,75,2022-05-28,Level 2
28286,Salem,3.3,2022-11-15,Level 1
28287,Dhanbad,50,2022-02-23,Level 2
28288,Dehradun,150,2021-04-01,DC Fast
28289,Kalyan,11,2022-08-15,Level 1
28290,Kohima,43,2019-11-12,Level 2
28291,Jhansi,180,2022-03-16,DC Fast
28292,Rohtak,250,2023-04-14,DC Fast
28293,Kochi,3.3,2023-05-29,Level 1
28294,Hosur,11,2024-09-22,Level 1
28295,Visakhapatnam,150,2021-10-23,DC Fast
28296,Gandhinagar,200,2020-02-12,DC Fast
28297,Guntur,250,2021-09-05,DC Fast
28298,Bilaspur,11,2019-01-19,Level 1
28299,Paradip,120,2024-09-06,DC Fast
28300,Bhagalpur,150,2020-02-03,DC Fast
28301,Varanasi,100,2023-05-04,Level 2
28302,Mysuru,30,2023-07-14,Level 2
28303,Imphal,43,2024-09-01,Level 2
28304,Hisar,11,2019-07-24,Level 1
28305,Karnal,250,2022-08-19,DC Fast
28306,Ranchi,50,2023-07-13,Level 2
28307,Hubli,7.2,2021-12-12,Level 1
28308,Ahmedabad,250,2021-07-23,DC Fast
28309,Nanded,180,2021-08-25,DC Fast
28310,Vasai,200,2022-09-11,DC Fast
28311,Belgaum,300,2021-10-25,DC Fast
28312,Hubli,150,2022-08-16,DC Fast
28313,Tuticorin,22,2022-09-16,Level 1
28314,Nellore,100,2019-03-04,Level 2
28315,Navi Mumbai,250,2019-11-13,DC Fast
28316,Nashik,22,2023-01-21,Level 1
28317,Rewa,50,2020-10-07,Level 2
28318,Raipur,50,2021-08-18,Level 2
28319,Ambala,200,2022-04-03,DC Fast
28320,Ujjain,200,2023-07-06,DC Fast
28321,Tirupati,11,2019-07-25,Level 1
28322,Saharanpur,75,2021-01-30,Level 2
28323,Bhopal,100,2022-07-12,Level 2
28324,Ghaziabad,7.2,2020-02-27,Level 1
28325,Kakinada,75,2021-08-03,Level 2
28326,Bathinda,3.3,2019-11-15,Level 1
28327,Tuticorin,100,2023-04-27,Level 2
28328,Jabalpur,11,2022-11-05,Level 1
28329,Porbandar,22,2020-11-16,Level 1
28330,Durgapur,3.3,2020-09-14,Level 1
28331,Siliguri,150,2019-09-02,DC Fast
28332,Tirunelveli,200,2022-10-24,DC Fast
28333,Pimpri-Chinchwad,90,2023-05-20,Level 2
28334,Belgaum,300,2019-07-14,DC Fast
28335,Belgaum,3.3,2023-03-04,Level 1
28336,Jodhpur,75,2021-05-27,Level 2
28337,Ghaziabad,43,2021-12-26,Level 2
28338,Rohtak,250,2023-07-24,DC Fast
28339,Tuticorin,180,2019-12-01,DC Fast
28340,Hyderabad,150,2022-11-14,DC Fast
28341,Rohtak,43,2019-07-02,Level 2
28342,Chandigarh,100,2019-05-28,Level 2
28343,Chennai,50,2020-07-01,Level 2
28344,Chandigarh,7.2,2020-09-13,Level 1
28345,Visakhapatnam,75,2019-02-21,Level 2
28346,Amaravati,200,2023-12-16,DC Fast
28347,Delhi,22,2021-01-13,Level 1
28348,Bareilly,7.2,2021-12-17,Level 1
28349,Raipur,11,2020-05-01,Level 1
28350,Allahabad,100,2024-07-11,Level 2
28351,Nellore,30,2022-05-10,Level 2
28352,Kolkata,30,2022-02-16,Level 2
28353,Allahabad,50,2022-04-02,Level 2
28354,Bhagalpur,100,2021-11-15,Level 2
28355,Ambala,300,2022-12-23,DC Fast
28356,Chennai,7.2,2024-04-27,Level 1
28357,Kohima,200,2020-08-14,DC Fast
28358,Varanasi,150,2023-05-30,DC Fast
28359,Bhagalpur,50,2024-06-17,Level 2
28360,Muzaffarpur,7.2,2023-05-19,Level 1
28361,Dhanbad,11,2021-07-27,Level 1
28362,Kakinada,300,2024-02-07,DC Fast
28363,Bathinda,180,2023-09-23,DC Fast
28364,Vijayawada,50,2019-04-18,Level 2
28365,Navi Mumbai,22,2019-08-07,Level 1
28366,Itanagar,250,2020-08-19,DC Fast
28367,Paradip,22,2022-03-05,Level 1
28368,Paradip,30,2021-01-29,Level 2
28369,Warangal,22,2022-02-28,Level 1
28370,Bhopal,3.3,2023-06-25,Level 1
28371,Jodhpur,43,2024-03-06,Level 2
28372,Hisar,100,2019-12-19,Level 2
28373,Chennai,7.2,2020-12-31,Level 1
28374,Kollam,100,2021-11-30,Level 2
28375,Solapur,180,2024-02-03,DC Fast
28376,Hosur,300,2024-08-04,DC Fast
28377,Vadodara,75,2022-06-22,Level 2
28378,Darbhanga,150,2020-07-31,DC Fast
28379,Shimla,200,2023-09-16,DC Fast
28380,Pune,60,2020-07-30,Level 2
28381,Silchar,30,2021-06-27,Level 2
28382,Mumbai,43,2022-09-29,Level 2
28383,Madurai,43,2024-02-03,Level 2
28384,Mangalore,50,2019-09-09,Level 2
28385,Kota,100,2020-05-19,Level 2
28386,Thrissur,120,2022-12-24,DC Fast
28387,Karimnagar,250,2021-06-01,DC Fast
28388,Silchar,100,2024-01-21,Level 2
28389,Hyderabad,200,2022-11-15,DC Fast
28390,Aligarh,300,2022-12-30,DC Fast
28391,Saharanpur,75,2019-10-27,Level 2
28392,Jodhpur,250,2023-06-24,DC Fast
28393,Tirunelveli,11,2022-12-02,Level 1
28394,Hyderabad,180,2022-04-19,DC Fast
28395,Rourkela,300,2023-01-25,DC Fast
28396,Vasai,30,2021-08-04,Level 2
28397,Hyderabad,11,2023-05-25,Level 1
28398,Siliguri,3.3,2023-11-15,Level 1
28399,Vizhinjam,22,2022-04-05,Level 1
28400,Durgapur,22,2021-09-10,Level 1
28401,Amaravati,7.2,2021-09-22,Level 1
28402,Ghaziabad,75,2021-12-05,Level 2
28403,Madurai,200,2023-06-10,DC Fast
28404,Amritsar,60,2022-12-25,Level 2
28405,Howrah,30,2019-01-23,Level 2
28406,Rohtak,75,2019-07-08,Level 2
28407,Nanded,50,2019-10-15,Level 2
28408,Asansol,75,2021-05-27,Level 2
28409,Allahabad,200,2023-05-29,DC Fast
28410,Aurangabad,120,2020-08-10,DC Fast
28411,Kalyan,3.3,2021-12-25,Level 1
28412,Kalyan,75,2019-10-08,Level 2
28413,Dharwad,3.3,2022-11-17,Level 1
28414,Pimpri-Chinchwad,150,2022-09-01,DC Fast
28415,Srinagar,100,2022-08-25,Level 2
28416,Coimbatore,90,2019-03-15,Level 2
28417,Panipat,300,2019-09-14,DC Fast
28418,Panaji,22,2022-03-20,Level 1
28419,Moradabad,11,2020-01-04,Level 1
28420,Thrissur,120,2020-07-09,DC Fast
28421,Agra,90,2022-10-29,Level 2
28422,Satna,75,2020-12-02,Level 2
28423,Panipat,60,2022-06-28,Level 2
28424,Srinagar,11,2021-07-28,Level 1
28425,Nagpur,250,2020-02-23,DC Fast
28426,Aizawl,30,2020-09-09,Level 2
28427,Kurukshetra,180,2019-09-05,DC Fast
28428,Rajkot,3.3,2020-03-20,Level 1
28429,Imphal,3.3,2021-07-01,Level 1
28430,Vadodara,100,2022-05-13,Level 2
28431,Lucknow,50,2022-12-21,Level 2
28432,Itanagar,100,2021-11-14,Level 2
28433,Tiruchirappalli,100,2024-06-06,Level 2
28434,Karnal,50,2019-05-29,Level 2
28435,Howrah,50,2022-09-04,Level 2
28436,Belgaum,43,2019-08-20,Level 2
28437,Chennai,22,2021-09-02,Level 1
28438,Porbandar,22,2022-02-26,Level 1
28439,Hosur,30,2024-08-03,Level 2
28440,Bhagalpur,250,2020-01-18,DC Fast
28441,Cuttack,100,2024-08-27,Level 2
28442,Lucknow,75,2020-08-13,Level 2
28443,Tirupati,100,2023-09-07,Level 2
28444,Varanasi,75,2022-05-18,Level 2
28445,Agra,100,2020-11-01,Level 2
28446,Durgapur,180,2020-08-26,DC Fast
28447,Hosur,22,2019-02-03,Level 1
28448,Meerut,22,2022-10-25,Level 1
28449,Anantapur,60,2019-10-07,Level 2
28450,Rewa,30,2023-03-23,Level 2
28451,Vadodara,30,2023-04-16,Level 2
28452,Jabalpur,120,2020-12-22,DC Fast
28453,Guntur,90,2023-04-27,Level 2
28454,Varanasi,90,2023-12-20,Level 2
28455,Nashik,50,2019-08-16,Level 2
28456,Mumbai,250,2019-08-24,DC Fast
28457,Guwahati,60,2019-08-18,Level 2
28458,Vadodara,22,2022-09-09,Level 1
28459,Delhi,90,2021-11-07,Level 2
28460,Kakinada,3.3,2023-06-21,Level 1
28461,Srinagar,50,2021-07-16,Level 2
28462,Kota,7.2,2024-08-17,Level 1
28463,Nellore,60,2020-10-04,Level 2
28464,Pimpri-Chinchwad,30,2020-12-18,Level 2
28465,Amaravati,50,2021-07-24,Level 2
28466,Rajkot,11,2019-01-14,Level 1
28467,Ujjain,100,2021-06-30,Level 2
28468,Mangalore,120,2020-03-08,DC Fast
28469,Ahmedabad,75,2021-12-23,Level 2
28470,Naya Raipur,250,2021-07-25,DC Fast
28471,Bhopal,120,2020-02-19,DC Fast
28472,Panipat,43,2021-07-11,Level 2
28473,Coimbatore,22,2021-11-26,Level 1
28474,Ujjain,22,2021-11-13,Level 1
28475,Karnal,22,2020-10-19,Level 1
28476,Rohtak,22,2020-04-26,Level 1
28477,Ghaziabad,3.3,2019-08-23,Level 1
28478,Darbhanga,300,2022-03-06,DC Fast
28479,Bilaspur,200,2021-11-20,DC Fast
28480,Itanagar,180,2024-05-04,DC Fast
28481,Warangal,90,2023-12-19,Level 2
28482,Surat,3.3,2020-04-21,Level 1
28483,Balasore,75,2020-04-19,Level 2
28484,Vijayawada,120,2021-10-21,DC Fast
28485,Kalyan,200,2021-01-08,DC Fast
28486,Siliguri,60,2019-10-08,Level 2
28487,Coimbatore,50,2022-02-09,Level 2
28488,Kota,90,2019-09-21,Level 2
28489,Naya Raipur,7.2,2019-12-02,Level 1
28490,Guwahati,150,2022-08-22,DC Fast
28491,Vasai,50,2020-05-08,Level 2
28492,Hyderabad,100,2021-02-06,Level 2
28493,Varanasi,11,2020-01-27,Level 1
28494,Guwahati,180,2020-10-19,DC Fast
28495,Dhanbad,7.2,2019-01-12,Level 1
28496,Rajkot,200,2023-03-29,DC Fast
28497,Dehradun,200,2023-09-10,DC Fast
28498,Anantapur,22,2020-06-24,Level 1
28499,Darbhanga,7.2,2020-01-02,Level 1
28500,Hisar,75,2024-03-13,Level 2
28501,Ludhiana,300,2022-06-09,DC Fast
28502,Ghaziabad,200,2024-01-09,DC Fast
28503,Saharanpur,100,2021-05-09,Level 2
28504,Patna,200,2021-10-31,DC Fast
28505,Dhanbad,3.3,2021-03-22,Level 1
28506,Pune,22,2022-08-30,Level 1
28507,Bengaluru,11,2023-01-27,Level 1
28508,Mangalore,250,2022-06-25,DC Fast
28509,Durgapur,250,2023-10-09,DC Fast
28510,Thrissur,30,2020-12-22,Level 2
28511,Vasai,3.3,2021-11-27,Level 1
28512,Tirupati,250,2024-09-08,DC Fast
28513,Darbhanga,30,2023-04-07,Level 2
28514,Chandigarh,300,2020-02-22,DC Fast
28515,Kolkata,150,2020-08-09,DC Fast
28516,Aligarh,180,2022-10-30,DC Fast
28517,Jabalpur,300,2020-11-30,DC Fast
28518,Aligarh,11,2020-05-13,Level 1
28519,Jamshedpur,11,2024-09-29,Level 1
28520,Chandigarh,200,2020-10-09,DC Fast
28521,Nellore,90,2019-10-23,Level 2
28522,Meerut,75,2023-12-23,Level 2
28523,Nagpur,250,2023-06-19,DC Fast
28524,Ajmer,3.3,2023-10-15,Level 1
28525,Ambala,200,2019-08-10,DC Fast
28526,Delhi,30,2024-09-04,Level 2
28527,Chandigarh,90,2024-05-15,Level 2
28528,Jamshedpur,200,2022-12-14,DC Fast
28529,Mumbai,22,2023-05-14,Level 1
28530,Mumbai,300,2024-01-18,DC Fast
28531,Asansol,180,2019-11-18,DC Fast
28532,Asansol,43,2023-07-26,Level 2
28533,Varanasi,100,2023-04-06,Level 2
28534,Karnal,180,2019-01-06,DC Fast
28535,Ludhiana,120,2020-06-13,DC Fast
28536,Ranchi,250,2023-12-19,DC Fast
28537,Jamshedpur,22,2022-12-21,Level 1
28538,Jodhpur,300,2022-12-21,DC Fast
28539,Bokaro,3.3,2023-01-05,Level 1
28540,Satna,180,2020-12-20,DC Fast
28541,Hisar,120,2022-12-22,DC Fast
28542,Bathinda,250,2022-12-13,DC Fast
28543,Vasai,60,2021-04-07,Level 2
28544,Satna,22,2020-01-20,Level 1
28545,Bilaspur,180,2020-11-23,DC Fast
28546,Rajkot,30,2020-10-08,Level 2
28547,Kolkata,120,2022-02-09,DC Fast
28548,Karnal,100,2022-01-04,Level 2
28549,Guwahati,11,2023-06-27,Level 1
28550,Karimnagar,11,2021-03-07,Level 1
28551,Lucknow,90,2023-12-15,Level 2
28552,Naya Raipur,7.2,2020-01-12,Level 1
28553,Nagpur,150,2024-09-13,DC Fast
28554,Warangal,100,2020-07-03,Level 2
28555,Bhopal,11,2022-12-27,Level 1
28556,Naya Raipur,200,2021-02-21,DC Fast
28557,Kalyan,120,2024-09-01,DC Fast
28558,Dharwad,60,2021-08-17,Level 2
28559,Nellore,7.2,2024-02-04,Level 1
28560,Vasai,200,2019-11-23,DC Fast
28561,Mangalore,50,2019-05-16,Level 2
28562,Salem,120,2019-07-13,DC Fast
28563,Ludhiana,22,2020-09-30,Level 1
28564,Itanagar,200,2019-05-05,DC Fast
28565,Aizawl,200,2019-10-08,DC Fast
28566,Panaji,30,2023-09-07,Level 2
28567,Muzaffarpur,75,2024-09-13,Level 2
28568,Darbhanga,50,2019-09-23,Level 2
28569,Hisar,30,2020-12-06,Level 2
28570,Tuticorin,22,2020-11-13,Level 1
28571,Dharwad,50,2021-09-20,Level 2
28572,Kochi,100,2024-08-07,Level 2
28573,Naya Raipur,75,2022-01-24,Level 2
28574,Solapur,3.3,2020-04-28,Level 1
28575,Ujjain,60,2024-08-29,Level 2
28576,Ujjain,120,2021-09-04,DC Fast
28577,Dharwad,300,2022-03-14,DC Fast
28578,Imphal,250,2021-05-11,DC Fast
28579,Hyderabad,90,2020-09-15,Level 2
28580,Siliguri,43,2021-02-22,Level 2
28581,Ranchi,300,2024-02-20,DC Fast
28582,Aurangabad,100,2022-03-21,Level 2
28583,Bilaspur,22,2023-11-03,Level 1
28584,Warangal,300,2019-03-10,DC Fast
28585,Tirupati,150,2019-07-19,DC Fast
28586,Varanasi,250,2023-05-26,DC Fast
28587,Nanded,3.3,2023-05-09,Level 1
28588,Ajmer,75,2022-09-29,Level 2
28589,Kurukshetra,30,2020-05-28,Level 2
28590,Cuttack,3.3,2020-06-10,Level 1
28591,Rourkela,3.3,2020-05-30,Level 1
28592,Siliguri,300,2022-02-08,DC Fast
28593,Nellore,250,2020-07-24,DC Fast
28594,Lucknow,250,2021-10-01,DC Fast
28595,Salem,200,2021-10-10,DC Fast
28596,Mysuru,100,2022-09-18,Level 2
28597,Cuttack,22,2021-07-05,Level 1
28598,Tirunelveli,75,2022-06-06,Level 2
28599,Srinagar,50,2024-09-27,Level 2
28600,Aizawl,120,2022-04-04,DC Fast
28601,Aizawl,60,2024-02-17,Level 2
28602,Darbhanga,7.2,2020-12-05,Level 1
28603,Srinagar,43,2019-01-22,Level 2
28604,Saharanpur,120,2020-10-30,DC Fast
28605,Bengaluru,60,2021-07-18,Level 2
28606,Moradabad,43,2023-12-28,Level 2
28607,Bhopal,43,2020-10-29,Level 2
28608,Meerut,90,2019-04-12,Level 2
28609,Tuticorin,250,2019-08-09,DC Fast
28610,Visakhapatnam,7.2,2022-01-20,Level 1
28611,Gandhinagar,43,2022-03-18,Level 2
28612,Warangal,90,2024-02-06,Level 2
28613,Anantapur,180,2023-03-02,DC Fast
28614,Siliguri,200,2020-11-23,DC Fast
28615,Mumbai,11,2021-12-05,Level 1
28616,Guwahati,22,2023-01-06,Level 1
28617,Gangtok,7.2,2024-08-08,Level 1
28618,Kurukshetra,180,2020-02-01,DC Fast
28619,Nanded,75,2024-09-05,Level 2
28620,Bilaspur,300,2019-09-19,DC Fast
28621,Nashik,150,2021-11-26,DC Fast
28622,Vizhinjam,7.2,2022-09-12,Level 1
28623,Ranchi,90,2022-08-19,Level 2
28624,Pimpri-Chinchwad,30,2020-09-23,Level 2
28625,Gandhinagar,30,2022-10-15,Level 2
28626,Varanasi,30,2022-02-11,Level 2
28627,Mumbai,90,2019-07-26,Level 2
28628,Pune,150,2022-04-21,DC Fast
28629,Naya Raipur,3.3,2023-09-14,Level 1
28630,Gaya,3.3,2020-12-14,Level 1
28631,Panaji,150,2023-06-12,DC Fast
28632,Bhopal,250,2024-09-07,DC Fast
28633,Karimnagar,50,2019-09-06,Level 2
28634,Chennai,43,2022-09-14,Level 2
28635,Asansol,75,2020-07-31,Level 2
28636,Hisar,43,2020-06-10,Level 2
28637,Karimnagar,3.3,2022-01-11,Level 1
28638,Mumbai,250,2022-07-25,DC Fast
28639,Raipur,250,2023-02-03,DC Fast
28640,Jabalpur,60,2023-04-26,Level 2
28641,Vadodara,75,2023-12-06,Level 2
28642,Rajkot,43,2019-10-16,Level 2
28643,Jhansi,50,2020-02-08,Level 2
28644,Kochi,3.3,2019-02-17,Level 1
28645,Noida,11,2022-06-21,Level 1
28646,Varanasi,120,2023-08-30,DC Fast
28647,Gaya,250,2024-02-04,DC Fast
28648,Tirupati,120,2022-04-02,DC Fast
28649,Bareilly,100,2023-06-18,Level 2
28650,Nanded,75,2023-09-08,Level 2
28651,Bathinda,90,2020-09-03,Level 2
28652,Ujjain,75,2019-01-22,Level 2
28653,Satna,100,2019-11-07,Level 2
28654,Bathinda,7.2,2020-01-14,Level 1
28655,Ujjain,300,2023-10-14,DC Fast
28656,Raipur,120,2022-04-30,DC Fast
28657,Nagpur,120,2023-12-27,DC Fast
28658,Bathinda,30,2022-05-31,Level 2
28659,Amaravati,300,2019-10-16,DC Fast
28660,Karimnagar,300,2021-10-03,DC Fast
28661,Allahabad,180,2024-01-29,DC Fast
28662,Berhampur,30,2022-07-21,Level 2
28663,Bareilly,30,2022-02-25,Level 2
28664,Ahmedabad,60,2020-10-20,Level 2
28665,Shillong,90,2020-10-04,Level 2
28666,Varanasi,30,2019-05-07,Level 2
28667,Karimnagar,3.3,2020-11-28,Level 1
28668,Warangal,75,2020-08-28,Level 2
28669,Bengaluru,3.3,2020-03-27,Level 1
28670,Karimnagar,7.2,2024-07-25,Level 1
28671,Pune,43,2023-07-22,Level 2
28672,Durgapur,7.2,2024-02-11,Level 1
28673,Nellore,43,2021-05-30,Level 2
28674,Noida,250,2020-12-19,DC Fast
28675,Agra,30,2019-03-29,Level 2
28676,Ujjain,90,2021-10-21,Level 2
28677,Lucknow,150,2020-06-05,DC Fast
28678,Cuttack,180,2022-12-18,DC Fast
28679,Aizawl,11,2022-09-17,Level 1
28680,Ajmer,43,2019-09-10,Level 2
28681,Tirunelveli,200,2020-10-26,DC Fast
28682,Porbandar,250,2022-07-13,DC Fast
28683,Visakhapatnam,50,2020-03-10,Level 2
28684,Aurangabad,43,2020-05-04,Level 2
28685,Dharwad,75,2021-01-31,Level 2
28686,Hyderabad,100,2022-09-18,Level 2
28687,Visakhapatnam,100,2021-04-27,Level 2
28688,Nagpur,11,2024-02-09,Level 1
28689,Ahmedabad,50,2021-12-13,Level 2
28690,Asansol,120,2020-03-25,DC Fast
28691,Chennai,60,2024-08-14,Level 2
28692,Vadodara,7.2,2023-01-15,Level 1
28693,Muzaffarpur,90,2020-01-05,Level 2
28694,Ujjain,30,2023-10-05,Level 2
28695,Vasai,90,2023-12-28,Level 2
28696,Vasai,30,2019-12-28,Level 2
28697,Kohima,200,2021-11-13,DC Fast
28698,Faridabad,90,2022-11-11,Level 2
28699,Navi Mumbai,150,2024-01-03,DC Fast
28700,Jodhpur,30,2021-07-22,Level 2
28701,Vijayawada,3.3,2022-05-07,Level 1
